"dyad";"id";"obsno";"sent";"start";"end";"PA1_time";"PA2_time";"PA3_time";"NA1_time";"NA2_time";"NA3_time";"contact_time";"location_time"
1;2;50;2018-10-26 14:00:22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;2;51;2018-10-27 10:00:04;2018-10-27 10:00:12;2018-10-27 10:01:37;2018-10-27 10:00:26;2018-10-27 10:00:38;2018-10-27 10:00:53;2018-10-27 10:00:58;2018-10-27 10:01:08;2018-10-27 10:01:24;2018-10-27 10:01:38;2018-10-27 10:01:37
1;2;52;2018-10-27 11:00:12;2018-10-27 11:00:27;2018-10-27 11:02:37;2018-10-27 11:00:47;2018-10-27 11:01:05;2018-10-27 11:01:28;2018-10-27 11:01:38;2018-10-27 11:02:03;2018-10-27 11:02:14;2018-10-27 11:02:32;2018-10-27 11:02:37
1;2;53;2018-10-27 12:00:05;2018-10-27 12:00:22;2018-10-27 12:00:36;2018-10-27 12:00:25;2018-10-27 12:00:29;2018-10-27 12:00:31;2018-10-27 12:00:32;2018-10-27 12:00:33;2018-10-27 12:00:34;2018-10-27 12:00:40;2018-10-27 12:00:36
1;2;54;2018-10-27 12:59:56;2018-10-27 13:00:10;2018-10-27 13:02:17;2018-10-27 13:00:27;2018-10-27 13:00:46;2018-10-27 13:01:08;2018-10-27 13:01:24;2018-10-27 13:01:41;2018-10-27 13:01:55;2018-10-27 13:02:18;2018-10-27 13:02:17
1;2;55;2018-10-27 13:59:45;2018-10-27 14:00:20;2018-10-27 14:02:44;2018-10-27 14:00:30;2018-10-27 14:00:54;2018-10-27 14:01:24;2018-10-27 14:01:42;2018-10-27 14:02:02;2018-10-27 14:02:18;2018-10-27 14:02:46;2018-10-27 14:02:44
1;2;56;2018-10-28 09:00:06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;2;57;2018-10-28 10:00:23;2018-10-28 10:00:36;2018-10-28 10:01:41;2018-10-28 10:00:41;2018-10-28 10:00:52;2018-10-28 10:00:58;2018-10-28 10:01:13;2018-10-28 10:01:24;2018-10-28 10:01:27;2018-10-28 10:01:56;2018-10-28 10:01:41
1;2;58;2018-10-28 11:00:20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;2;59;2018-10-28 11:59:58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;2;60;2018-10-28 13:00:11;2018-10-28 13:00:25;2018-10-28 13:01:00;2018-10-28 13:00:29;2018-10-28 13:00:30;2018-10-28 13:00:41;2018-10-28 13:00:43;2018-10-28 13:00:45;2018-10-28 13:00:57;2018-10-28 13:01:09;2018-10-28 13:01:00
1;2;61;2018-10-29 10:00:19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;2;62;2018-10-29 11:00:11;2018-10-29 11:00:19;2018-10-29 11:01:08;2018-10-29 11:00:22;2018-10-29 11:00:39;2018-10-29 11:00:48;2018-10-29 11:00:50;2018-10-29 11:00:51;2018-10-29 11:01:02;2018-10-29 11:01:11;2018-10-29 11:01:08
1;2;63;2018-10-29 11:59:55;2018-10-29 12:00:33;2018-10-29 12:01:41;2018-10-29 12:00:44;2018-10-29 12:00:46;2018-10-29 12:01:02;2018-10-29 12:01:10;2018-10-29 12:01:25;2018-10-29 12:01:37;2018-10-29 12:01:42;2018-10-29 12:01:41
1;2;64;2018-10-29 12:59:50;2018-10-29 12:59:57;2018-10-29 13:01:57;2018-10-29 13:00:10;2018-10-29 13:00:30;2018-10-29 13:00:48;2018-10-29 13:01:02;2018-10-29 13:01:27;2018-10-29 13:01:42;2018-10-29 13:02:04;2018-10-29 13:01:57
1;2;65;2018-10-29 14:00:19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;2;66;2018-10-30 10:00:02;2018-10-30 10:00:48;2018-10-30 10:01:46;2018-10-30 10:00:57;2018-10-30 10:01:14;2018-10-30 10:01:16;2018-10-30 10:01:22;2018-10-30 10:01:26;2018-10-30 10:01:42;2018-10-30 10:01:46;2018-10-30 10:01:46
1;2;67;2018-10-30 11:00:25;2018-10-30 11:00:42;2018-10-30 11:01:38;2018-10-30 11:00:48;2018-10-30 11:00:53;2018-10-30 11:01:04;2018-10-30 11:01:23;2018-10-30 11:01:27;2018-10-30 11:01:30;2018-10-30 11:01:43;2018-10-30 11:01:38
1;2;68;2018-10-30 12:00:30;2018-10-30 12:00:35;2018-10-30 12:02:24;2018-10-30 12:00:47;2018-10-30 12:01:06;2018-10-30 12:01:27;2018-10-30 12:01:44;2018-10-30 12:02:00;2018-10-30 12:02:06;2018-10-30 12:02:20;2018-10-30 12:02:24
1;2;69;2018-10-30 13:00:10;2018-10-30 13:00:30;2018-10-30 13:01:37;2018-10-30 13:00:41;2018-10-30 13:00:51;2018-10-30 13:00:52;2018-10-30 13:01:06;2018-10-30 13:01:13;2018-10-30 13:01:23;2018-10-30 13:01:40;2018-10-30 13:01:37
1;2;70;2018-10-30 14:00:23;2018-10-30 14:00:41;2018-10-30 14:02:46;2018-10-30 14:00:47;2018-10-30 14:01:10;2018-10-30 14:01:36;2018-10-30 14:01:59;2018-10-30 14:02:09;2018-10-30 14:02:29;2018-10-30 14:02:43;2018-10-30 14:02:46
2;3;1;2018-08-09 10:00:12;2018-08-09 10:00:18;2018-08-09 10:04:21;2018-08-09 10:00:49;2018-08-09 10:01:20;2018-08-09 10:02:01;2018-08-09 10:02:37;2018-08-09 10:03:09;2018-08-09 10:03:44;2018-08-09 10:04:27;2018-08-09 10:04:21
2;3;2;2018-08-09 11:00:20;2018-08-09 11:00:52;2018-08-09 11:03:23;2018-08-09 11:01:10;2018-08-09 11:01:28;2018-08-09 11:01:57;2018-08-09 11:02:11;2018-08-09 11:02:43;2018-08-09 11:02:56;2018-08-09 11:03:18;2018-08-09 11:03:23
2;3;3;2018-08-09 12:00:24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;4;2018-08-09 12:59:59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;5;2018-08-09 14:00:13;2018-08-09 14:00:24;2018-08-09 14:03:17;2018-08-09 14:00:40;2018-08-09 14:01:12;2018-08-09 14:01:42;2018-08-09 14:02:01;2018-08-09 14:02:28;2018-08-09 14:02:50;2018-08-09 14:03:18;2018-08-09 14:03:17
2;3;6;2018-08-10 09:59:47;2018-08-10 09:59:59;2018-08-10 10:02:08;2018-08-10 10:00:08;2018-08-10 10:00:31;2018-08-10 10:01:03;2018-08-10 10:01:09;2018-08-10 10:01:37;2018-08-10 10:01:51;2018-08-10 10:02:15;2018-08-10 10:02:08
2;3;7;2018-08-10 10:59:38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;8;2018-08-10 11:59:59;2018-08-10 12:00:06;2018-08-10 12:01:57;2018-08-10 12:00:20;2018-08-10 12:00:33;2018-08-10 12:00:50;2018-08-10 12:01:09;2018-08-10 12:01:25;2018-08-10 12:01:37;2018-08-10 12:02:03;2018-08-10 12:01:57
2;3;9;2018-08-10 12:59:52;2018-08-10 13:00:01;2018-08-10 13:00:58;2018-08-10 13:00:15;2018-08-10 13:00:22;2018-08-10 13:00:30;2018-08-10 13:00:41;2018-08-10 13:00:43;2018-08-10 13:00:45;2018-08-10 13:01:03;2018-08-10 13:00:58
2;3;10;2018-08-10 14:00:12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;11;2018-08-11 09:59:54;2018-08-11 10:00:11;2018-08-11 10:01:04;2018-08-11 10:00:18;2018-08-11 10:00:27;2018-08-11 10:00:35;2018-08-11 10:00:38;2018-08-11 10:00:40;2018-08-11 10:00:56;2018-08-11 10:01:06;2018-08-11 10:01:04
2;3;12;2018-08-11 11:00:06;2018-08-11 11:00:41;2018-08-11 11:02:45;2018-08-11 11:00:57;2018-08-11 11:01:00;2018-08-11 11:01:28;2018-08-11 11:01:39;2018-08-11 11:02:04;2018-08-11 11:02:19;2018-08-11 11:02:41;2018-08-11 11:02:45
2;3;13;2018-08-11 12:00:09;2018-08-11 12:00:13;2018-08-11 12:01:02;2018-08-11 12:00:22;2018-08-11 12:00:29;2018-08-11 12:00:29;2018-08-11 12:00:37;2018-08-11 12:00:43;2018-08-11 12:00:58;2018-08-11 12:00:58;2018-08-11 12:01:02
2;3;14;2018-08-11 13:00:08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;15;2018-08-11 13:59:47;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;16;2018-08-12 10:00:13;2018-08-12 10:00:50;2018-08-12 10:02:24;2018-08-12 10:01:03;2018-08-12 10:01:13;2018-08-12 10:01:27;2018-08-12 10:01:48;2018-08-12 10:01:53;2018-08-12 10:02:03;2018-08-12 10:02:10;2018-08-12 10:02:24
2;3;17;2018-08-12 11:00:14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;18;2018-08-12 12:00:12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;19;2018-08-12 13:00:12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;20;2018-08-12 14:00:05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;21;2018-08-13 10:00:13;2018-08-13 10:00:46;2018-08-13 10:03:17;2018-08-13 10:01:18;2018-08-13 10:01:28;2018-08-13 10:01:49;2018-08-13 10:02:26;2018-08-13 10:02:33;2018-08-13 10:02:56;2018-08-13 10:03:25;2018-08-13 10:03:17
2;3;22;2018-08-13 11:00:07;2018-08-13 11:00:17;2018-08-13 11:02:22;2018-08-13 11:00:39;2018-08-13 11:00:46;2018-08-13 11:01:14;2018-08-13 11:01:24;2018-08-13 11:01:53;2018-08-13 11:01:57;2018-08-13 11:02:21;2018-08-13 11:02:22
2;3;23;2018-08-13 12:00:09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;24;2018-08-13 13:00:23;2018-08-13 13:00:36;2018-08-13 13:02:29;2018-08-13 13:00:53;2018-08-13 13:01:09;2018-08-13 13:01:27;2018-08-13 13:01:48;2018-08-13 13:01:52;2018-08-13 13:02:05;2018-08-13 13:02:28;2018-08-13 13:02:29
2;3;25;2018-08-13 14:00:34;2018-08-13 14:00:58;2018-08-13 14:02:53;2018-08-13 14:01:15;2018-08-13 14:01:30;2018-08-13 14:01:37;2018-08-13 14:02:02;2018-08-13 14:02:19;2018-08-13 14:02:38;2018-08-13 14:02:52;2018-08-13 14:02:53
2;3;26;2018-08-14 10:00:05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;27;2018-08-14 11:00:25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;28;2018-08-14 12:00:01;2018-08-14 12:00:08;2018-08-14 12:01:38;2018-08-14 12:00:12;2018-08-14 12:00:27;2018-08-14 12:00:41;2018-08-14 12:00:55;2018-08-14 12:01:12;2018-08-14 12:01:30;2018-08-14 12:01:36;2018-08-14 12:01:38
2;3;29;2018-08-14 13:00:14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;30;2018-08-14 13:59:46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;31;2018-08-15 10:00:12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;32;2018-08-15 11:00:11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;33;2018-08-15 12:00:08;2018-08-15 12:00:22;2018-08-15 12:01:53;2018-08-15 12:00:39;2018-08-15 12:00:48;2018-08-15 12:01:03;2018-08-15 12:01:17;2018-08-15 12:01:32;2018-08-15 12:01:48;2018-08-15 12:01:48;2018-08-15 12:01:53
2;3;34;2018-08-15 13:00:14;2018-08-15 13:00:50;2018-08-15 13:02:25;2018-08-15 13:01:06;2018-08-15 13:01:12;2018-08-15 13:01:32;2018-08-15 13:01:42;2018-08-15 13:01:55;2018-08-15 13:02:14;2018-08-15 13:02:22;2018-08-15 13:02:25
2;3;35;2018-08-15 14:00:14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;36;2018-08-16 10:00:12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;37;2018-08-16 10:59:49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;38;2018-08-16 12:00:28;2018-08-16 12:00:54;2018-08-16 12:01:49;2018-08-16 12:01:00;2018-08-16 12:01:09;2018-08-16 12:01:21;2018-08-16 12:01:23;2018-08-16 12:01:26;2018-08-16 12:01:48;2018-08-16 12:01:52;2018-08-16 12:01:49
2;3;39;2018-08-16 13:00:21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;40;2018-08-16 13:59:54;2018-08-16 14:00:03;2018-08-16 14:01:34;2018-08-16 14:00:12;2018-08-16 14:00:27;2018-08-16 14:00:39;2018-08-16 14:00:53;2018-08-16 14:01:11;2018-08-16 14:01:13;2018-08-16 14:01:37;2018-08-16 14:01:34
2;3;41;2018-08-17 10:00:14;2018-08-17 10:00:23;2018-08-17 10:01:46;2018-08-17 10:00:36;2018-08-17 10:00:48;2018-08-17 10:00:54;2018-08-17 10:01:08;2018-08-17 10:01:20;2018-08-17 10:01:41;2018-08-17 10:01:42;2018-08-17 10:01:46
2;3;42;2018-08-17 11:00:32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;43;2018-08-17 11:59:31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;44;2018-08-17 13:00:14;2018-08-17 13:00:23;2018-08-17 13:01:48;2018-08-17 13:00:36;2018-08-17 13:00:45;2018-08-17 13:01:02;2018-08-17 13:01:13;2018-08-17 13:01:18;2018-08-17 13:01:34;2018-08-17 13:01:46;2018-08-17 13:01:48
2;3;45;2018-08-17 14:00:15;2018-08-17 14:00:19;2018-08-17 14:02:32;2018-08-17 14:00:37;2018-08-17 14:00:52;2018-08-17 14:01:15;2018-08-17 14:01:30;2018-08-17 14:01:48;2018-08-17 14:02:26;2018-08-17 14:02:35;2018-08-17 14:02:32
2;3;46;2018-08-18 10:00:06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;47;2018-08-18 11:00:00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;48;2018-08-18 12:00:17;2018-08-18 12:00:37;2018-08-18 12:01:34;2018-08-18 12:00:38;2018-08-18 12:00:47;2018-08-18 12:01:02;2018-08-18 12:01:08;2018-08-18 12:01:19;2018-08-18 12:01:27;2018-08-18 12:01:33;2018-08-18 12:01:34
2;3;49;2018-08-18 13:00:01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;50;2018-08-18 14:00:25;2018-08-18 14:00:32;2018-08-18 14:02:32;2018-08-18 14:00:43;2018-08-18 14:00:54;2018-08-18 14:01:17;2018-08-18 14:01:34;2018-08-18 14:01:53;2018-08-18 14:02:16;2018-08-18 14:02:27;2018-08-18 14:02:32
2;3;51;2018-08-19 10:00:32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;52;2018-08-19 11:00:22;2018-08-19 11:00:47;2018-08-19 11:01:30;2018-08-19 11:00:54;2018-08-19 11:01:02;2018-08-19 11:01:06;2018-08-19 11:01:09;2018-08-19 11:01:19;2018-08-19 11:01:24;2018-08-19 11:01:32;2018-08-19 11:01:30
2;3;53;2018-08-19 11:59:50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;54;2018-08-19 13:00:05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;55;2018-08-19 14:00:21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;56;2018-08-20 10:00:03;2018-08-20 10:00:57;2018-08-20 10:03:12;2018-08-20 10:01:18;2018-08-20 10:01:33;2018-08-20 10:02:00;2018-08-20 10:02:20;2018-08-20 10:02:31;2018-08-20 10:02:56;2018-08-20 10:03:04;2018-08-20 10:03:12
2;3;57;2018-08-20 11:00:13;2018-08-20 11:00:24;2018-08-20 11:02:10;2018-08-20 11:00:47;2018-08-20 11:00:54;2018-08-20 11:01:04;2018-08-20 11:01:18;2018-08-20 11:01:37;2018-08-20 11:02:02;2018-08-20 11:02:04;2018-08-20 11:02:10
2;3;58;2018-08-20 12:00:18;2018-08-20 12:00:54;2018-08-20 12:01:44;2018-08-20 12:01:08;2018-08-20 12:01:11;2018-08-20 12:01:12;2018-08-20 12:01:17;2018-08-20 12:01:25;2018-08-20 12:01:40;2018-08-20 12:01:50;2018-08-20 12:01:44
2;3;59;2018-08-20 12:59:56;2018-08-20 13:00:06;2018-08-20 13:00:47;2018-08-20 13:00:06;2018-08-20 13:00:09;2018-08-20 13:00:14;2018-08-20 13:00:26;2018-08-20 13:00:31;2018-08-20 13:00:40;2018-08-20 13:00:46;2018-08-20 13:00:47
2;3;60;2018-08-20 13:59:52;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;61;2018-08-21 09:59:55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;62;2018-08-21 10:59:46;2018-08-21 10:59:59;2018-08-21 11:01:50;2018-08-21 11:00:10;2018-08-21 11:00:37;2018-08-21 11:00:51;2018-08-21 11:01:05;2018-08-21 11:01:16;2018-08-21 11:01:43;2018-08-21 11:01:56;2018-08-21 11:01:50
2;3;63;2018-08-21 11:59:59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;64;2018-08-21 13:00:50;2018-08-21 13:01:29;2018-08-21 13:02:51;2018-08-21 13:01:32;2018-08-21 13:01:52;2018-08-21 13:02:11;2018-08-21 13:02:21;2018-08-21 13:02:23;2018-08-21 13:02:48;2018-08-21 13:02:52;2018-08-21 13:02:51
2;3;65;2018-08-21 14:00:07;2018-08-21 14:00:18;2018-08-21 14:01:18;2018-08-21 14:00:26;2018-08-21 14:00:39;2018-08-21 14:00:45;2018-08-21 14:00:49;2018-08-21 14:00:59;2018-08-21 14:01:05;2018-08-21 14:01:15;2018-08-21 14:01:18
2;3;66;2018-08-22 10:00:20;2018-08-22 10:00:26;2018-08-22 10:01:59;2018-08-22 10:00:37;2018-08-22 10:00:49;2018-08-22 10:01:04;2018-08-22 10:01:19;2018-08-22 10:01:32;2018-08-22 10:01:35;2018-08-22 10:02:03;2018-08-22 10:01:59
2;3;67;2018-08-22 10:59:55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;3;68;2018-08-22 12:00:08;2018-08-22 12:00:18;2018-08-22 12:01:57;2018-08-22 12:00:31;2018-08-22 12:00:52;2018-08-22 12:00:56;2018-08-22 12:01:10;2018-08-22 12:01:30;2018-08-22 12:01:50;2018-08-22 12:02:05;2018-08-22 12:01:57
2;3;69;2018-08-22 13:00:00;2018-08-22 13:00:28;2018-08-22 13:02:14;2018-08-22 13:00:41;2018-08-22 13:01:01;2018-08-22 13:01:18;2018-08-22 13:01:28;2018-08-22 13:01:38;2018-08-22 13:01:59;2018-08-22 13:02:09;2018-08-22 13:02:14
2;3;70;2018-08-22 14:00:10;2018-08-22 14:00:34;2018-08-22 14:02:14;2018-08-22 14:00:55;2018-08-22 14:01:12;2018-08-22 14:01:19;2018-08-22 14:01:22;2018-08-22 14:01:44;2018-08-22 14:01:53;2018-08-22 14:02:12;2018-08-22 14:02:14
2;4;1;2018-08-09 10:00:18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;2;2018-08-09 11:00:08;2018-08-09 11:00:21;2018-08-09 11:02:53;2018-08-09 11:00:35;2018-08-09 11:01:12;2018-08-09 11:01:18;2018-08-09 11:01:46;2018-08-09 11:02:08;2018-08-09 11:02:35;2018-08-09 11:02:53;2018-08-09 11:02:53
2;4;3;2018-08-09 12:00:34;2018-08-09 12:00:40;2018-08-09 12:02:35;2018-08-09 12:01:00;2018-08-09 12:01:22;2018-08-09 12:01:29;2018-08-09 12:01:35;2018-08-09 12:02:05;2018-08-09 12:02:13;2018-08-09 12:02:41;2018-08-09 12:02:35
2;4;4;2018-08-09 13:00:15;2018-08-09 13:00:35;2018-08-09 13:01:10;2018-08-09 13:00:34;2018-08-09 13:00:40;2018-08-09 13:00:49;2018-08-09 13:00:53;2018-08-09 13:00:54;2018-08-09 13:01:05;2018-08-09 13:01:07;2018-08-09 13:01:10
2;4;5;2018-08-09 14:00:04;2018-08-09 14:00:15;2018-08-09 14:03:01;2018-08-09 14:00:34;2018-08-09 14:00:57;2018-08-09 14:01:25;2018-08-09 14:01:42;2018-08-09 14:02:13;2018-08-09 14:02:37;2018-08-09 14:02:56;2018-08-09 14:03:01
2;4;6;2018-08-10 10:00:30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;7;2018-08-10 11:00:19;2018-08-10 11:00:37;2018-08-10 11:01:52;2018-08-10 11:00:43;2018-08-10 11:01:05;2018-08-10 11:01:16;2018-08-10 11:01:22;2018-08-10 11:01:29;2018-08-10 11:01:40;2018-08-10 11:01:56;2018-08-10 11:01:52
2;4;8;2018-08-10 12:00:12;2018-08-10 12:00:33;2018-08-10 12:02:59;2018-08-10 12:00:56;2018-08-10 12:01:16;2018-08-10 12:01:40;2018-08-10 12:01:57;2018-08-10 12:02:16;2018-08-10 12:02:37;2018-08-10 12:02:58;2018-08-10 12:02:59
2;4;9;2018-08-10 13:00:13;2018-08-10 13:00:32;2018-08-10 13:02:12;2018-08-10 13:00:44;2018-08-10 13:00:56;2018-08-10 13:01:26;2018-08-10 13:01:26;2018-08-10 13:01:38;2018-08-10 13:01:48;2018-08-10 13:02:24;2018-08-10 13:02:12
2;4;10;2018-08-10 14:00:21;2018-08-10 14:00:32;2018-08-10 14:01:55;2018-08-10 14:00:39;2018-08-10 14:00:58;2018-08-10 14:01:10;2018-08-10 14:01:19;2018-08-10 14:01:38;2018-08-10 14:01:47;2018-08-10 14:01:55;2018-08-10 14:01:55
2;4;11;2018-08-11 10:00:13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;12;2018-08-11 11:00:20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;13;2018-08-11 12:00:06;2018-08-11 12:00:24;2018-08-11 12:01:38;2018-08-11 12:00:36;2018-08-11 12:00:37;2018-08-11 12:00:55;2018-08-11 12:01:00;2018-08-11 12:01:13;2018-08-11 12:01:24;2018-08-11 12:01:28;2018-08-11 12:01:38
2;4;14;2018-08-11 13:00:12;2018-08-11 13:00:27;2018-08-11 13:01:27;2018-08-11 13:00:42;2018-08-11 13:00:45;2018-08-11 13:00:49;2018-08-11 13:00:55;2018-08-11 13:01:14;2018-08-11 13:01:22;2018-08-11 13:01:27;2018-08-11 13:01:27
2;4;15;2018-08-11 14:00:20;2018-08-11 14:00:34;2018-08-11 14:01:54;2018-08-11 14:00:47;2018-08-11 14:00:57;2018-08-11 14:01:04;2018-08-11 14:01:20;2018-08-11 14:01:27;2018-08-11 14:01:41;2018-08-11 14:02:00;2018-08-11 14:01:54
2;4;16;2018-08-12 10:00:12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;17;2018-08-12 11:00:00;2018-08-12 11:00:28;2018-08-12 11:02:17;2018-08-12 11:00:38;2018-08-12 11:01:00;2018-08-12 11:01:14;2018-08-12 11:01:35;2018-08-12 11:01:42;2018-08-12 11:02:03;2018-08-12 11:02:28;2018-08-12 11:02:17
2;4;18;2018-08-12 12:00:14;2018-08-12 12:00:21;2018-08-12 12:01:45;2018-08-12 12:00:33;2018-08-12 12:00:36;2018-08-12 12:00:57;2018-08-12 12:01:18;2018-08-12 12:01:25;2018-08-12 12:01:37;2018-08-12 12:01:49;2018-08-12 12:01:45
2;4;19;2018-08-12 13:00:17;2018-08-12 13:00:31;2018-08-12 13:01:51;2018-08-12 13:00:52;2018-08-12 13:00:53;2018-08-12 13:01:12;2018-08-12 13:01:15;2018-08-12 13:01:27;2018-08-12 13:01:37;2018-08-12 13:01:56;2018-08-12 13:01:51
2;4;20;2018-08-12 14:00:02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;21;2018-08-13 10:00:09;2018-08-13 10:00:17;2018-08-13 10:00:23;2018-08-13 10:00:14;2018-08-13 10:00:15;2018-08-13 10:00:20;2018-08-13 10:00:22;2018-08-13 10:00:25;2018-08-13 10:00:26;2018-08-13 10:00:27;2018-08-13 10:00:23
2;4;22;2018-08-13 11:00:08;2018-08-13 11:00:38;2018-08-13 11:02:48;2018-08-13 11:01:05;2018-08-13 11:01:20;2018-08-13 11:01:25;2018-08-13 11:01:50;2018-08-13 11:02:06;2018-08-13 11:02:32;2018-08-13 11:02:52;2018-08-13 11:02:48
2;4;23;2018-08-13 12:00:11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;24;2018-08-13 13:00:07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;25;2018-08-13 13:59:55;2018-08-13 14:00:07;2018-08-13 14:02:05;2018-08-13 14:00:28;2018-08-13 14:00:38;2018-08-13 14:01:00;2018-08-13 14:01:13;2018-08-13 14:01:29;2018-08-13 14:01:46;2018-08-13 14:02:09;2018-08-13 14:02:05
2;4;26;2018-08-14 10:00:18;2018-08-14 10:00:39;2018-08-14 10:03:16;2018-08-14 10:01:06;2018-08-14 10:01:16;2018-08-14 10:01:39;2018-08-14 10:02:11;2018-08-14 10:02:26;2018-08-14 10:02:50;2018-08-14 10:03:11;2018-08-14 10:03:16
2;4;27;2018-08-14 11:00:21;2018-08-14 11:00:32;2018-08-14 11:02:11;2018-08-14 11:00:52;2018-08-14 11:00:57;2018-08-14 11:01:15;2018-08-14 11:01:29;2018-08-14 11:01:40;2018-08-14 11:01:59;2018-08-14 11:02:07;2018-08-14 11:02:11
2;4;28;2018-08-14 12:00:18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;29;2018-08-14 13:00:05;2018-08-14 13:00:13;2018-08-14 13:01:44;2018-08-14 13:00:25;2018-08-14 13:00:32;2018-08-14 13:00:55;2018-08-14 13:01:04;2018-08-14 13:01:19;2018-08-14 13:01:28;2018-08-14 13:01:38;2018-08-14 13:01:44
2;4;30;2018-08-14 13:59:56;2018-08-14 14:00:59;2018-08-14 14:01:07;2018-08-14 14:00:57;2018-08-14 14:00:57;2018-08-14 14:00:59;2018-08-14 14:01:04;2018-08-14 14:01:05;2018-08-14 14:01:11;2018-08-14 14:01:11;2018-08-14 14:01:07
2;4;31;2018-08-15 10:00:06;2018-08-15 10:00:07;2018-08-15 10:02:03;2018-08-15 10:00:26;2018-08-15 10:00:41;2018-08-15 10:01:00;2018-08-15 10:01:12;2018-08-15 10:01:28;2018-08-15 10:01:47;2018-08-15 10:02:14;2018-08-15 10:02:03
2;4;32;2018-08-15 11:00:24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;33;2018-08-15 11:59:58;2018-08-15 12:00:07;2018-08-15 12:01:08;2018-08-15 12:00:17;2018-08-15 12:00:22;2018-08-15 12:00:33;2018-08-15 12:00:43;2018-08-15 12:00:49;2018-08-15 12:01:01;2018-08-15 12:01:05;2018-08-15 12:01:08
2;4;34;2018-08-15 13:00:01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;4;35;2018-08-15 14:00:09;2018-08-15 14:00:25;2018-08-15 14:02:41;2018-08-15 14:00:42;2018-08-15 14:01:01;2018-08-15 14:01:23;2018-08-15 14:01:39;2018-08-15 14:02:02;2018-08-15 14:02:25;2018-08-15 14:02:37;2018-08-15 14:02:41
2;4;36;2018-08-16 10:00:09;2018-08-16 10:00:10;2018-08-16 10:02:02;2018-08-16 10:00:23;2018-08-16 10:00:40;2018-08-16 10:00:59;2018-08-16 10:01:14;2018-08-16 10:01:24;2018-08-16 10:01:52;2018-08-16 10:02:07;2018-08-16 10:02:02
